4e-06,2e-07,1.7e-06,6e-07,2.6e-06,1.5e-06,2.9e-06,8e-07,3.8e-06,1.2e-06,4.3e-06,2.1e-06,3.7e-06,2.1e-06,1.8e-06,-1e-07,1.7e-06,8e-07,3.1e-06,1.8e-06,4.1e-06
0.0002597,0.0004318,0.0004202,0.0003913,0.0003682,0.0003455,0.0003214,0.0002915,0.0002741,0.0002438,0.0002237,0.0002008,0.0001807,0.0001516,0.0001281,0.0001048,8.35e-05,6.12e-05,4.53e-05,3.3e-05,2.01e-05
-0.0002946,-0.0005267,-0.0005213,-0.0004917,-0.0004567,-0.0004234,-0.0003842,-0.0003518,-0.0003151,-0.0002874,-0.0002521,-0.0002262,-0.0002024,-0.0001708,-0.0001405,-0.000122,-9.31e-05,-7.88e-05,-6.07e-05,-5.39e-05,-3.44e-05
2.04e-05,6.67e-05,8.07e-05,7.95e-05,7.07e-05,6.27e-05,5.97e-05,5.15e-05,4.59e-05,3.9e-05,3.82e-05,3.41e-05,3.56e-05,3.34e-05,3.51e-05,3.36e-05,3.88e-05,4.4e-05,4.63e-05,4.03e-05,3.33e-05
