4.4e-06,5e-07,2.1e-06,1.1e-06,1.2e-06,1.2e-06,1.8e-06,-1e-07,1.5e-06,2e-07,2.9e-06,8e-07,2.6e-06,0,2.1e-06,-2e-07,9e-07,1.5e-06,2.8e-06,1.8e-06,2.3e-06,1.2e-06,1.8e-06,-2e-07,1.5e-06
0.0002752,0.0004241,0.0003939,0.0003728,0.0003493,0.0003269,0.0003093,0.0002856,0.0002708,0.0002545,0.0002421,0.0002303,0.0002183,0.0002063,0.0002002,0.0001865,0.0001818,0.0001755,0.0001709,0.000168,0.0001628,0.0001577,0.0001591,0.0001353,8.05e-05
-0.0001554,-0.000303,-0.0002778,-0.0002685,-0.0002551,-0.0002435,-0.000227,-0.0002173,-0.0002038,-0.0001933,-0.0001844,-0.0001764,-0.0001658,-0.0001617,-0.0001544,-0.0001524,-0.0001484,-0.0001431,-0.0001424,-0.0001448,-0.0001451,-0.0001474,-0.0001501,-0.0001322,-7.81e-05
-0.0001059,-0.0001051,-0.0001064,-0.0001007,-8.71e-05,-8.32e-05,-7.52e-05,-6.8e-05,-6.08e-05,-5.77e-05,-5.03e-05,-4.84e-05,-4.32e-05,-4.04e-05,-3.57e-05,-3.21e-05,-2.67e-05,-2.24e-05,-1.88e-05,-1.38e-05,-9e-06,-6.3e-06,-7e-07,2e-07,3.4e-06
