timestamp,disk index,disk_0 x (m),disk_0 y (m),disk_0 z (m),disk_0 rotX (rad),disk_0 rotY (rad),disk_0 rotZ (rad),disk index,disk_1 x (m),disk_1 y (m),disk_1 z (m),disk_1 rotX (rad),disk_1 rotY (rad),disk_1 rotZ (rad),disk index,disk_2 x (m),disk_2 y (m),disk_2 z (m),disk_2 rotX (rad),disk_2 rotY (rad),disk_2 rotZ (rad),disk index,disk_3 x (m),disk_3 y (m),disk_3 z (m),disk_3 rotX (rad),disk_3 rotY (rad),disk_3 rotZ (rad),disk index,disk_4 x (m),disk_4 y (m),disk_4 z (m),disk_4 rotX (rad),disk_4 rotY (rad),disk_4 rotZ (rad),disk index,disk_5 x (m),disk_5 y (m),disk_5 z (m),disk_5 rotX (rad),disk_5 rotY (rad),disk_5 rotZ (rad),disk index,disk_6 x (m),disk_6 y (m),disk_6 z (m),disk_6 rotX (rad),disk_6 rotY (rad),disk_6 rotZ (rad)
1764805105.911786,0.0,-0.6313575851775662,0.47363009043440235,0.0940527894896259,-0.014865989700424775,-0.005619438539271666,0.0030011714540720534,1.0,-0.5878514169477164,0.47621145980178564,0.26516317391505795,-0.033738196801704964,0.4589709075936789,-0.046987415532782115,2.0,-0.49440220418747527,0.4764830126013246,0.4201135662107942,-0.032690626848863424,0.5850121511643948,-0.005416221804643333,3.0,-0.1416771828022282,0.4781612995882524,0.5029588159821136,-1.7962574358576793,-1.5261784847302988,-1.7881870073686155,4.0,-0.3177397002585046,0.4764935258146662,0.5350775769440189,-0.013353200478007966,-1.1896622790706433,-0.02984064434268031,5.0,-0.47643791922246626,0.4743446530645097,0.6176802771573913,-0.0011870788462696692,-1.0364686592863341,-0.04116542170790952,6.0,-0.6285128276284409,0.4697465087247494,0.7092986198093023,0.06625339478914054,-1.0350582760781466,0.053128376173744093
1764805105.9217303,0.0,-0.631330650272121,0.4736628762481675,0.09402027838066493,-0.014128448245915422,-0.0061075066079180835,0.0023634412897133874,1.0,-0.587818806043226,0.4762448434847744,0.2651083431794728,-0.032466963050829065,0.45854316928537264,-0.04762325257766075,2.0,-0.49436715710716594,0.4765138650295787,0.420080093240507,-0.03303583578802104,0.5848350327509815,-0.005383469049974877,3.0,-0.1416588045048915,0.4782292294272801,0.5028951463191216,-1.7925930104510868,-1.5261424200913085,-1.784312204702841,4.0,-0.31764490710268173,0.47653882515681006,0.5349447212250715,-0.014300159758806536,-1.1878885427567303,-0.030821334232082175,5.0,-0.4763880580373688,0.47443403154646885,0.6176221751694526,-0.00034564871169856217,-1.036039989213923,-0.040168862748314986,6.0,-0.6284668707738169,0.4697711042843011,0.7092684085636006,0.06642446152879108,-1.0353138195477087,0.05357726581701696
1764805105.9319117,0.0,-0.6313063930537194,0.47370317438636156,0.09399049055356855,-0.01342768901893916,-0.006778850137412757,0.0018308888544975163,1.0,-0.5877490699311518,0.4763294477236504,0.2650789828359536,-0.030983408223065046,0.45877678821743095,-0.04735740498680951,2.0,-0.4942988922087469,0.47659398792291496,0.4200218972327823,-0.03247472339549106,0.5847685856288408,-0.005036294570538759,3.0,-0.1416191049341048,0.4783120703821493,0.5028421918417239,-1.793067767860042,-1.52588493216951,-1.7845461609641224,4.0,-0.3176079637075853,0.47661669181972616,0.534923239859032,-0.01411559211407502,-1.1882032646165723,-0.03077475293746035,5.0,-0.4763073125033988,0.47448781293961506,0.6176101647309021,-0.0008688882358235185,-1.0359697320350685,-0.040495141295439414,6.0,-0.6284123988682471,0.4698312763931333,0.7092275375601522,0.06672635863967594,-1.0360662179623494,0.05408704257208345
1764805105.9418418,0.0,-0.6312824364052589,0.47374008800551143,0.09399175353952599,-0.013816544550607688,-0.006502952365592446,0.0025908049534428736,1.0,-0.5876922559225624,0.4763515917327068,0.2650846358406756,-0.031237833085474637,0.4590441521365895,-0.047150996494222934,2.0,-0.49426180276867615,0.4766114003554861,0.4200384789266169,-0.032316065773498756,0.5845095803347491,-0.004808495104671249,3.0,-0.14158663042484093,0.4783216089050314,0.5028697963874329,-1.7932071894619583,-1.5261586519786956,-1.7851218734157261,4.0,-0.31757822919024614,0.4766422086200443,0.5349481189620844,-0.014398966653882213,-1.188106989618998,-0.03142053584506415,5.0,-0.47628713255086375,0.47448890334022015,0.6176448568081567,-0.0008038143648203657,-1.0361204664105887,-0.04035162532411203,6.0,-0.6283681127341442,0.4698313619435598,0.7092711478018587,0.06677925746937123,-1.0357516054057019,0.054501427333218735
1764805105.9519792,0.0,-0.631292361098302,0.47374109471681075,0.09402213886903571,-0.014207964452484607,-0.005892071157634487,0.003570702350456921,1.0,-0.5877007983231497,0.4763118276609469,0.26515786033206973,-0.032173111584632756,0.45960573221198214,-0.04703139743495787,2.0,-0.4942552111112424,0.47656303838073943,0.42010610637069457,-0.03241738382941214,0.5845175557062551,-0.00524538512805226,3.0,-0.14160068156837174,0.4782580571173438,0.5029668437118185,-1.794308731238733,-1.52582363679986,-1.7864283543524466,4.0,-0.3175765393770023,0.47660885651831764,0.5350700632771767,-0.014122787141002143,-1.1882440172254491,-0.031198378292509606,5.0,-0.476323015112286,0.47446672579314314,0.6177272754990368,-0.00025819327312814015,-1.0364078127149872,-0.04005509666980633,6.0,-0.6283733611512894,0.469783238036593,0.7093625799028282,0.06731881478983678,-1.0356752155195457,0.05486938759797425
1764805105.9618304,0.0,-0.6313280710675113,0.47369585469173203,0.09407713540799402,-0.01487606808560273,-0.0047753059617423495,0.004098018083855731,1.0,-0.5877515466847119,0.476263698250779,0.2652132994561275,-0.03384962920602617,0.46002392726611435,-0.04708446482190723,2.0,-0.4942798090189736,0.47651881799110846,0.4201770396751807,-0.03232153452067719,0.584588633792965,-0.00553404785562264,3.0,-0.1416264661117609,0.47822157414045396,0.5030480112373188,-1.7948562332738487,-1.5260080579255342,-1.7870719526956746,4.0,-0.31765761076169513,0.4765606845755773,0.535188013411505,-0.013905177728006965,-1.1890892742061732,-0.030545230192702808,5.0,-0.47638623420869525,0.47438772604037605,0.6178004669542128,-0.0004747030060230208,-1.0369446144629069,-0.040534831768811244,6.0,-0.6284624846947846,0.46970208532874846,0.7094372175670953,0.06794474485044592,-1.0344023786962362,0.055131928875363
1764805105.9718285,0.0,-0.6313394518545588,0.4736853022639108,0.0940590048551696,-0.01561159378524717,-0.0052219994992479726,0.003480865243261339,1.0,-0.5877608626323995,0.4762915187383454,0.26520165200505486,-0.03439860496650126,0.4595903475678251,-0.046765314914385826,2.0,-0.49429484272254903,0.476537084686632,0.4201504355092525,-0.03232162985930695,0.5846488919736146,-0.005259191274857584,3.0,-0.141645251268526,0.47821336159754296,0.5030391997111713,-1.7902281824525872,-1.5261781376358532,-1.782069016815097,4.0,-0.3176762600102126,0.4765794613750522,0.5351524341017981,-0.013297930523747547,-1.1890671169974347,-0.029960213444867132,5.0,-0.4763865766841317,0.47438673833947614,0.6177883110464621,-0.00019943348262379477,-1.0368995007484545,-0.04046151979341731,6.0,-0.6284810192697905,0.4696775534811534,0.709403750124212,0.06766912562143598,-1.0348662116563958,0.05463534518488496
1764805105.9818852,0.0,-0.6313092920330808,0.4737481793001236,0.09400238625983097,-0.014361941840774627,-0.006330828408068509,0.0030140565655313884,1.0,-0.5877385408908045,0.4763275531912155,0.2651068022958155,-0.032912115702433443,0.4591184135722323,-0.046787391800619554,2.0,-0.4942844775090945,0.47659703957675936,0.4200784627666257,-0.0323129731089735,0.5848768586385863,-0.005326116655501244,3.0,-0.14161963667075925,0.4782957458463214,0.5029263303242875,-1.7975636218551314,-1.5262863728488987,-1.7893464818225717,4.0,-0.3175975116449426,0.4766349023652762,0.5349871669219012,-0.014039306676231652,-1.1880064705496451,-0.03064081761317514,5.0,-0.47634549591746206,0.47444263027948913,0.6176783848349575,0.00030371782905420626,-1.0364163416313485,-0.04022059737168265,6.0,-0.6284437439446711,0.4697247904276257,0.7092687559383667,0.06778677661370791,-1.03556133684581,0.0545422642174855
1764805105.9917798,0.0,-0.6313041872061169,0.47371975886192086,0.09395236311186228,-0.012634034875605979,-0.007097836764581573,0.002230756139758513,1.0,-0.5877327108061324,0.47637078640605984,0.265032008287773,-0.031464108892398646,0.45865844372011655,-0.0468847358220389,2.0,-0.4943180817382936,0.47662705614204787,0.42000483888007856,-0.032435563647242725,0.5847078990371055,-0.004815893749177126,3.0,-0.1415865072499853,0.4783466030041838,0.5027926954019091,-1.7951844288181844,-1.5266454992223044,-1.786701327360209,4.0,-0.3176251680362654,0.4766545813907923,0.5349120512350556,-0.01275234744853487,-1.1893109253526735,-0.02938888680826526,5.0,-0.4763199086206262,0.4744250670208896,0.6175711118596173,-0.0007286722359096338,-1.0364721635046628,-0.04074707708264449,6.0,-0.6283869294442554,0.469715496419207,0.7091856679501781,0.06746183131537009,-1.0361540943012078,0.0541072645976316
1764805106.001815,0.0,-0.6313073144312166,0.47369605856807445,0.09397814465498974,-0.013002982899071069,-0.006928761623345767,0.0023726825967680843,1.0,-0.5877892991068112,0.47631252709439575,0.26504477810062155,-0.03088160522229292,0.45864284341248546,-0.04701517278848881,2.0,-0.4943273849596206,0.47658385702802725,0.4200074525836141,-0.03302705997574077,0.5848899104660472,-0.004686983368385356,3.0,-0.14160159500201874,0.4783186609113265,0.5028053963882554,-1.8003814058695828,-1.526426920867261,-1.792400713510994,4.0,-0.3176354168227096,0.4766051403863636,0.5349229386617118,-0.013299428947490831,-1.189417750624093,-0.030089756833868025,5.0,-0.47633576407843736,0.474382772322947,0.6175638399571557,-0.00030445196299282244,-1.0363020010169117,-0.04043698873016451,6.0,-0.6283983658220164,0.4696784385582569,0.7091915951784356,0.06755779002252268,-1.0359725573108034,0.054262930610129406
1764805106.012682,0.0,-0.6313376086153915,0.4736506142433201,0.09402879144844983,-0.014815595692069266,-0.006099624735515111,0.002535240403634732,1.0,-0.5878328105884735,0.47624808339855484,0.2651504372690069,-0.031972147479582165,0.45880468384640377,-0.04762255363940181,2.0,-0.4943633772986167,0.47646231730966415,0.42008760764713066,-0.03228401564405889,0.5850645295314219,-0.005212427294431238,3.0,-0.1416304681277382,0.47823002182584484,0.5029358062735706,-1.789006267894747,-1.5261598554250364,-1.7808288227150766,4.0,-0.3176296678919816,0.4765222836929274,0.534981906934599,-0.013438128146487835,-1.1878549497459574,-0.030460557281854855,5.0,-0.4763848381139907,0.47430228079647907,0.6176966211293287,0.0007067667978671806,-1.0369641339181261,-0.03998267571583488,6.0,-0.6284533053116047,0.46956359901008443,0.7093071079385798,0.06785156045082387,-1.03577337803948,0.05477048315472025
1764805106.0218616,0.0,-0.6313502474379169,0.47360287646382593,0.09409612076676958,-0.01573836238707609,-0.005243676260166242,0.003208168307302747,1.0,-0.5878330338303064,0.47617449989573013,0.2652368147280865,-0.033984408635657014,0.45959338700284746,-0.04652980114148419,2.0,-0.4943698784565661,0.476390197909478,0.42021012816767095,-0.032226400632943776,0.584741661838754,-0.0051701638319371825,3.0,-0.14166223250821386,0.47816256698415915,0.5030490234119442,-1.7926839391825233,-1.5260625407846375,-1.7847041445427712,4.0,-0.3177027414696017,0.4764561580963748,0.535150443709046,-0.011808965467445736,-1.189384296081933,-0.028446956888865397,5.0,-0.476418499221409,0.47420962595608546,0.6178174934080087,-0.00026579941132899446,-1.0369893599347968,-0.040415475895674985,6.0,-0.6284974228236258,0.46948070285417365,0.7094210674326658,0.0685261868333487,-1.0349112745144144,0.05530048916883267
1764805106.0319848,0.0,-0.6313340001628025,0.4736264641405635,0.09408843052361056,-0.01597196176109702,-0.00552743593011042,0.0028987325434115486,1.0,-0.5877859569895442,0.47619553180419133,0.265216190092422,-0.03302386472742593,0.4595373408030995,-0.04716888928754758,2.0,-0.49433652430319874,0.4764349528814527,0.42018534646216543,-0.03191942014481682,0.5844504632223855,-0.0051361561550416325,3.0,-0.14162615088858083,0.4781904246221957,0.5030261382428934,-1.7867316841117338,-1.5259497493657477,-1.7788786625567106,4.0,-0.31768235192448757,0.4764963735302232,0.5351691366040449,-0.012354412890069277,-1.1896653838470015,-0.029264384976147716,5.0,-0.4763869029527954,0.4742474742447367,0.6178111152406633,0.0002909893969691725,-1.0370456527822487,-0.04016641312681569,6.0,-0.628470729600955,0.46947071802042756,0.7094053133414867,0.06862527758100502,-1.0356195106266326,0.05593615310611465
1764805106.0417798,0.0,-0.6313117312432021,0.4737109236893857,0.09400778801657492,-0.01435609904533239,-0.006328773198158341,0.0027993707358164727,1.0,-0.5876951671223825,0.47629568072804584,0.26509561901774775,-0.03092335481249913,0.4592981011422392,-0.047297964048291716,2.0,-0.49426021483108845,0.47652936096345094,0.4200641341934791,-0.03236684155017036,0.5841836082550185,-0.004541457254233024,3.0,-0.14159829960801223,0.47830708681004486,0.5029144461770663,-1.788705534070724,-1.5259635645206222,-1.7800660843608054,4.0,-0.3175899590867343,0.4765985132477066,0.5350192186482884,-0.013566667390139767,-1.1881133086266997,-0.030471825084953393,5.0,-0.47633506161229455,0.47433858548044366,0.6177042754847846,0.0012858578058491416,-1.0366336808881567,-0.03909428255502819,6.0,-0.6283741808131711,0.4695654882529425,0.7092964173092727,0.06791669690572975,-1.0366236663340964,0.0553676909509244
1764805106.0518768,0.0,-0.6313014096429159,0.47368416465440566,0.09399304371017997,-0.012870311879570164,-0.007198953796713615,0.0023113614266704516,1.0,-0.5876988791923098,0.476287038659071,0.2650418200202552,-0.030422646383369518,0.45910036021808504,-0.04726629680430084,2.0,-0.49422365410487346,0.4765420681926794,0.41997448365550866,-0.032857235275677736,0.5845576201370861,-0.004232314922411083,3.0,-0.14156969048380408,0.47833988895602775,0.5028266623416935,-1.7925711799799204,-1.5264035506374354,-1.7844411547937635,4.0,-0.31759898986426527,0.4766315002564471,0.5349723406085999,-0.012810140177330467,-1.1893278088986745,-0.029671110865012215,5.0,-0.47631220203379293,0.4743377973845189,0.6176199086611108,-6.522239929426281e-05,-1.0365769484782543,-0.04021800812757161,6.0,-0.6283501206081523,0.4695626014625539,0.709204733693503,0.06877111888277268,-1.0365297253491836,0.05536328764130642
1764805106.0618725,0.0,-0.6312845658594258,0.4736777542778361,0.09399143858203202,-0.013422159730959858,-0.007113831305564091,0.0018948755580629755,1.0,-0.5876885806507134,0.4762700551698064,0.265056270897101,-0.031548673882648835,0.4590259887753776,-0.04686123559564502,2.0,-0.4942528781993603,0.47648863218303944,0.4200187075667962,-0.03270026536703109,0.5846816028886075,-0.004562139251000157,3.0,-0.1415776300652154,0.47828322813879065,0.5028490042187823,-1.797925271624594,-1.5265983238403487,-1.7893667000271716,4.0,-0.31757674061499214,0.4765618077410252,0.5349551392028767,-0.01428191074507013,-1.1879045142210267,-0.03114986313463035,5.0,-0.47633312359388635,0.474309127692901,0.6176185093616319,0.0006754169877218383,-1.036856884864906,-0.03954649281746867,6.0,-0.6283599703295725,0.46948285165244436,0.7092148760776255,0.06903248543950603,-1.0364010084781747,0.05580055610295868
1764805106.071857,0.0,-0.6312897895413621,0.4736270793927396,0.09404493179863145,-0.015766058967146546,-0.005481567972106103,0.0030777707005979985,1.0,-0.5877336847389364,0.4761911425819706,0.2651533585624625,-0.0336466941635032,0.4592278518642177,-0.04658535558824768,2.0,-0.4942903132945134,0.4764088225211316,0.420125864703031,-0.03247084503279931,0.5849659499214181,-0.004908459640266861,3.0,-0.14159867796418502,0.4781751660303231,0.5029695201377765,-1.7981936846074336,-1.5263468088114318,-1.789966057208135,4.0,-0.317655187001976,0.47644601230104056,0.5351047443741818,-0.012695428778041699,-1.18944929866254,-0.029388188944867746,5.0,-0.4763662310059537,0.4741918452878743,0.617732519087077,0.0014637084973895458,-1.0370747906890405,-0.038989675983663506,6.0,-0.6284356291798457,0.46934118494034077,0.7093149184045552,0.0685611897178277,-1.03590286851501,0.05509573584559287
1764805106.0820875,0.0,-0.6312703763990366,0.47366096127347124,0.09409349145226201,-0.01632082163765815,-0.0051068525994732526,0.0032998439579606056,1.0,-0.5877623070727424,0.47619181363496677,0.2652266507713166,-0.0351137766331743,0.45974630042893294,-0.045879248623252065,2.0,-0.4943118250246696,0.47641079904388206,0.4202334636585445,-0.0327125281656671,0.5851974313565027,-0.0046655497445000325,3.0,-0.14159500812084302,0.4781781600973525,0.5030639267053824,-1.7947645795376663,-1.5264096791204493,-1.7862946802994122,4.0,-0.31765134194022815,0.4764913456343222,0.5351439946169592,-0.012304790773881738,-1.189117177787153,-0.028964965381795268,5.0,-0.4763471918049354,0.4741578082232175,0.6178088022657122,0.001017075560148486,-1.0368924903066663,-0.039476215193703534,6.0,-0.6284635438301811,0.46933237254019805,0.7093700317738111,0.06945546695055653,-1.0353459166505026,0.05586650573113473
1764805106.091883,0.0,-0.6311697882671126,0.4737153036149781,0.09405206097372533,-0.015274973313851829,-0.005621308939133532,0.003383595649989797,1.0,-0.5877946627231446,0.4766388300474618,0.26505064833054104,-0.036402980403514786,0.4654953672947165,-0.03860802253659824,2.0,-0.49421786572679677,0.47650677392831575,0.4201710323645522,-0.03210473431216486,0.5849287942411903,-0.004556594348439796,3.0,-0.14145708167136953,0.4782854947523658,0.5030286068897296,-1.7897484045309404,-1.5264184840226043,-1.7815850116375687,4.0,-0.31746413249775707,0.4765502919026061,0.5350581920122294,-0.013126057334918315,-1.1880228281705842,-0.030286401966615344,5.0,-0.4762075608699157,0.47423970387041775,0.617773077679735,0.0017198429192560776,-1.0366925443557953,-0.039258584631196365,6.0,-0.6283017037656992,0.4694198697568303,0.7093363396444813,0.06889833644762823,-1.0355446229781844,0.05556275492252451
